artist,description,height,image,price,size,title,url_id,width
,,,[],,,,B00TA4RL72,
,,,[],,,,B00IRTD2FG,
,,,[],,,,B00ERB6DYK,
,,,[],,,,B0191BG17E,
Matthew Carden,"There is never a shortage of interesting and unexpected situations in this ""Small World"". If you look hard enough you will see all kinds of things......",20.0,"[u'http://ecx.images-amazon.com/images/I/41q5p2mTr3L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41q5p2mTr3L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41q5p2mTr3L._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/51uIaGHmfpL._SL1024_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/51uIaGHmfpL._SY500_.jpg&quot;:[500,625],&quot;http://ecx.images-amazon.com/images/I/51uIaGHmfpL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/41q5p2mTr3L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/51uIaGHmfpL._SL1024_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41q5p2mTr3L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41q5p2mTr3L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51uIaGHmfpL._SX500_.jpg"":[400,500],""http://ecx.images-amazon.com/images/I/51uIaGHmfpL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41j6LfyE1kL.jpg']",1750.0,"[u'20', u'30', u'0.1 in.']","Cauliflower,",B00EYM8Y44,30.0
joel degrand,"Pittsburgh: A Look Back - Photographs from the 1980's I came back to live in Pittsburgh in 1975. I could see the city was changing and evolving into what would ultimately be called a ""Renaissance"", and I wanted to make a photographic document of this change. In 1980 I received a National Endowment for the Arts grant to photograph this evolutionary process, so I picked up my 8x10 Deardorff camera and started the ""Pittsburgh Project"". This photograph is part of that project. Joel DeGrand © 2009",19.0,"[u'http://ecx.images-amazon.com/images/I/51%2BNE7XyGEL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51%2BNE7XyGEL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51%2BNE7XyGEL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/919ZE5QCPYL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/919ZE5QCPYL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51%2BNE7XyGEL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/919ZE5QCPYL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51%2BNE7XyGEL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51%2BNE7XyGEL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/919ZE5QCPYL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",1500.0,"[u'19', u'13', u'0.3 in.']","Girls, Halloween, Pittsburgh, PA,",B00IRT6TQ0,13.0
Mira Loew,"""The garments with which we decorate and bedeck our bodies are artificially charged with cultural significations and meanings. We like to employ these false values to construct our identities, which we chose to perform in our social environment. To remove these cultural signs means to address concerns intrinsically to the human existence, beyond our nature as social beings."" - Mira Loew",15.0,"[u'http://ecx.images-amazon.com/images/I/41s6xlwjxOL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41s6xlwjxOL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/41s6xlwjxOL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/61UCIbBXpNL._SL1024_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/61UCIbBXpNL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41s6xlwjxOL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/61UCIbBXpNL._SL1024_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/41s6xlwjxOL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41s6xlwjxOL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/61UCIbBXpNL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/110zbxmxkOL.jpg']",475.0,"[u'15', u'15 in.']","Reclining Nude with Black Stockings,",B0196WWW76,15.0
Rebecca Plotnick,"A rainy afternoon in Paris, France.",10.0,"[u'http://ecx.images-amazon.com/images/I/51VwDIB7H5L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51VwDIB7H5L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51VwDIB7H5L._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/91uJqlL0syL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/91uJqlL0syL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51VwDIB7H5L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/91uJqlL0syL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51VwDIB7H5L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51VwDIB7H5L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91uJqlL0syL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51VwDIB7H5L.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/91uJqlL0syL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51VwDIB7H5L._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91uJqlL0syL._SY590_.jpg"":[""590"",""393""],""http://ecx.images-amazon.com/images/I/91uJqlL0syL._SY500_.jpg"":[""500"",""333""]}}],""10x15 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51VwDIB7H5L.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/91uJqlL0syL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51VwDIB7H5L._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/91uJqlL0syL._SY590_.jpg"":[""590"",""393""],""http://ecx.images-amazon.com/images/I/91uJqlL0syL._SY500_.jpg']",175.0,"[u'10', u'15 in.']","Rainy Afternoon in Paris,",B00LERM2XG,15.0
Daniela Federici,"Daniela's glamorous and cinematic style of work takes her around the globe to shoot in exotic destinations. Her work appears regularly in Vogue, GQ, Vanity Fair and Elle magazines, to name but a few. Legends such as Prince, Lenny Kravitz, Radiohead and Catherine Zeta Jones have clamoured to appear before her lens.",24.0,"[u'http://ecx.images-amazon.com/images/I/51ZwwtJH3RL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51ZwwtJH3RL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51ZwwtJH3RL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71HWpk1KAXL._SL1400_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71HWpk1KAXL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51ZwwtJH3RL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71HWpk1KAXL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51ZwwtJH3RL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51ZwwtJH3RL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71HWpk1KAXL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31YFI298D3L.jpg', u'http://ecx.images-amazon.com/images/I/51ZwwtJH3RL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71HWpk1KAXL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51ZwwtJH3RL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71HWpk1KAXL._SY590_.jpg"":[""590"",""442""],""http://ecx.images-amazon.com/images/I/71HWpk1KAXL._SY500_.jpg"":[""500"",""375""]}}],""32 x 24 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51ZwwtJH3RL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71HWpk1KAXL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51ZwwtJH3RL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71HWpk1KAXL._SY590_.jpg"":[""590"",""442""],""http://ecx.images-amazon.com/images/I/71HWpk1KAXL._SY500_.jpg"":[""500"",""375""]}}],""24 x 18 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51ZwwtJH3RL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71HWpk1KAXL._SL1400_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51ZwwtJH3RL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71HWpk1KAXL._SY590_.jpg"":[""590"",""442""],""http://ecx.images-amazon.com/images/I/71HWpk1KAXL._SY500_.jpg']",480.0,"[u'24', u'18 in.']","Cindy Crawford,",B016VGHYHS,18.0
,,,[],,,,B016VGM3VA,
,,,[],,,,B00P7N6F7W,
"Ussery, Karen","The cure for the common poster. Our high quality open edition digital art prints (giclées) are redefining what was traditionally the poster market. Available in pre-set standard sizes on paper or canvas, our Budget Editions (BED) collection is aggressively priced to meet your budget needs and offers the fresh, sophisticated imagery that is distinctively Grand Image. Please note, all prints are on loose paper, unmounted, and have an additional 1 inch trim border.",20.0,"[u'http://ecx.images-amazon.com/images/I/51ub-10XHzL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51ub-10XHzL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51ub-10XHzL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/51ub-10XHzL.jpg', u'http://ecx.images-amazon.com/images/I/51ub-10XHzL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/51ub-10XHzL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51ub-10XHzL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51ub-10XHzL.jpg', u'http://ecx.images-amazon.com/images/I/117stFZA6dL.jpg', u'http://ecx.images-amazon.com/images/I/51ub-10XHzL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51ub-10XHzL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51ub-10XHzL.jpg"":[""500"",""500""]}}],""24x24in."":[{""large"":""http://ecx.images-amazon.com/images/I/51ub-10XHzL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51ub-10XHzL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51ub-10XHzL.jpg']",56.0,"[u'20', u'20in.']",Yellow Dahlia (paper),B0147UDV1S,20.0
,,,[],,,,B00DWAZW7G,
,,,[],,,,B00R8H59JK,
Adrianne Wortzel,"Dye infused print on coated aluminum panel. Archival, waterproof high gloss print. Signed, titled, dated and numbered (edition of 3) on artist's label. Float Mount hangers-hangs 0.5 inches from wall.An artificially intelligent robot meant as a companion to humans usurps the persona of the woman depicted in Willem Dekooning's abstract expressionist painting:  ""Woman 1."" Digital montage. Robot photographed by the artist at the exposition ""Robots on Tour: World Congress and Exhibition of Robots, Humanoids, and Cyborgs,"" March 2013, Zurich, Switzerland. The robot is Flobi, a social robot manufactured at the University of Bielefeld, Germany.",10.0,"[u'http://ecx.images-amazon.com/images/I/61UIfOHjG4L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61UIfOHjG4L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61UIfOHjG4L._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81FOl0c8OyL._SL1024_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81FOl0c8OyL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/61UIfOHjG4L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81FOl0c8OyL._SL1024_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61UIfOHjG4L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/61UIfOHjG4L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81FOl0c8OyL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/21ZtcXdozEL.jpg']",1200.0,"[u'10', u'8 in.']","Dekooning 1,",B00MV3JBOU,8.0
,,,[],,,,B00E4OK3I2,
,,,[],,,,B00H275964,
Piotr Rosinski,"The aesthetic of his work on the one hand references the style of the late nineteenth century, on the other hand, we see the impact of the fashion of the twenties.His work is focused on wide range of feelings and sensations like: transience, longing, anxiety, as well as love, vulnerability and eroticism.",16.0,"[u'http://ecx.images-amazon.com/images/I/51rNhXEJsnL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51rNhXEJsnL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51rNhXEJsnL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/715iD0RlO-L._SL1024_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/715iD0RlO-L._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51rNhXEJsnL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/715iD0RlO-L._SL1024_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51rNhXEJsnL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51rNhXEJsnL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/715iD0RlO-L._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11mQ-OCjGxL.jpg']",175.0,"[u'16', u'12 in.']","Razor Blade,",B00K2DQJX2,12.0
Michael Verlangieri,"Trail to Na Pali Coast by Michael Verlangieri. Limited to 25 prints, each print is hand signed and numbered by the artist. The image is printed ""Giclee"" on special imported photographic paper. The image size is 21.5 x 28 inches. The paper size is 24 x 30 inches. The image is printed using specially engineered ink technology for optimum image quality and over 100 years of lightfastness.",21.5,"[u'http://ecx.images-amazon.com/images/I/61J2V6603NL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61J2V6603NL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61J2V6603NL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81GQb4t%2BtYL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81GQb4t%2BtYL._SX700_.jpg&quot;:[465,700],&quot;http://ecx.images-amazon.com/images/I/81GQb4t%2BtYL._SX500_.jpg&quot;:[332,500],&quot;http://ecx.images-amazon.com/images/I/81GQb4t%2BtYL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/61J2V6603NL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb1"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:1,&quot;index&quot;:1,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/61n%2BrhqLjUL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb2"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:2,&quot;index&quot;:2,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/61J3mnNql9L._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb3"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:3,&quot;index&quot;:3,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/515n0vA2%2BiL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb4"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:4,&quot;index&quot;:4,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/51fKHSD8RbL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81GQb4t%2BtYL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61J2V6603NL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/61J2V6603NL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81GQb4t%2BtYL._SX500_.jpg"":[332,500],""http://ecx.images-amazon.com/images/I/81GQb4t%2BtYL._SX700_.jpg"":[465,700],""http://ecx.images-amazon.com/images/I/81GQb4t%2BtYL._SY500_.jpg"":[500,753]},""variant"":""MAIN""},{""hiRes"":""http://ecx.images-amazon.com/images/I/A182%2Biuc9-L._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61n%2BrhqLjUL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/61n%2BrhqLjUL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/A182%2Biuc9-L._SX500_.jpg"":[452,500],""http://ecx.images-amazon.com/images/I/A182%2Biuc9-L._SY500_.jpg"":[500,554]},""variant"":""PT01""},{""hiRes"":""http://ecx.images-amazon.com/images/I/A1fhJ3EBNrL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61J3mnNql9L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/61J3mnNql9L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/A1fhJ3EBNrL._SY500_.jpg"":[500,440]},""variant"":""PT02""},{""hiRes"":""http://ecx.images-amazon.com/images/I/913wzxydDzL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/515n0vA2%2BiL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/515n0vA2%2BiL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/913wzxydDzL._SX500_.jpg"":[412,500],""http://ecx.images-amazon.com/images/I/913wzxydDzL._SY500_.jpg"":[500,607]},""variant"":""PT03""},{""hiRes"":null,""thumb"":""http://ecx.images-amazon.com/images/I/51fKHSD8RbL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51fKHSD8RbL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51fKHSD8RbL.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",140.0,"[u'21.5', u'28 in.']","Trail to Na Pali Coast Kauai Hawaii photograph,",B00S61OGN2,28.0
,,,[],,,,B00OPSHI9Y,
Robyn McCallum,"Appropriation in relation to art is defined as the practice of reworking the images or styles of earlier works to provoke critical re-evaluation and to present them in new contexts. The reinterpretation of well-known works has long been a tradition in fine art, rooted in the renaissance artists' varying versions of such iconic images as the Last Supper or Madonna and Child. Operating within a more modern context, the images in this series similarly represent the appropriation and re-contextualiztion of classical western paintings. There is one distinct category of European painting in which women are the principal, recurring subject: the nude. In Susannah and the Elders by Tintoretto for example, the viewer joins the elders in spying on Susannah in her bath, while Susannah herself looks in a mirror. The mirror is used to represent the supposed vanity of women to hypocritically nullify that her nakedness was painted for the pleasure of others. The artist paints the naked woman because the viewer enjoys looking at her; however by placing a mirror in her hands the artist morally condemns the woman as vain. Such is the concept of the male gaze in art. The series Patrimony is a modern re-presentation of women from art history, using ""Pin-ups"" and pop-culture images of the 20th Century to deconstruct the way in which women are traditionally represented in art.",14.0,"[u'http://ecx.images-amazon.com/images/I/51nyyUwEv9L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51nyyUwEv9L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51nyyUwEv9L._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71OgQSX1XmL._SL1000_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71OgQSX1XmL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51nyyUwEv9L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71OgQSX1XmL._SL1000_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51nyyUwEv9L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51nyyUwEv9L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71OgQSX1XmL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/31HxbavnGpL.jpg', u'http://ecx.images-amazon.com/images/I/51nyyUwEv9L.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71OgQSX1XmL._SL1000_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51nyyUwEv9L._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71OgQSX1XmL._SY590_.jpg"":[""590"",""590""],""http://ecx.images-amazon.com/images/I/71OgQSX1XmL._SY500_.jpg"":[""500"",""500""]}}],""14x11 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51nyyUwEv9L.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71OgQSX1XmL._SL1000_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51nyyUwEv9L._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71OgQSX1XmL._SY590_.jpg"":[""590"",""590""],""http://ecx.images-amazon.com/images/I/71OgQSX1XmL._SY500_.jpg"":[""500"",""500""]}}],""24x20 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51nyyUwEv9L.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71OgQSX1XmL._SL1000_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51nyyUwEv9L._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71OgQSX1XmL._SY590_.jpg"":[""590"",""590""],""http://ecx.images-amazon.com/images/I/71OgQSX1XmL._SY500_.jpg"":[""500"",""500""]}}],""20x16 in."":[{""large"":""http://ecx.images-amazon.com/images/I/51nyyUwEv9L.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/71OgQSX1XmL._SL1000_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51nyyUwEv9L._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71OgQSX1XmL._SY590_.jpg"":[""590"",""590""],""http://ecx.images-amazon.com/images/I/71OgQSX1XmL._SY500_.jpg']",100.0,"[u'14', u'11 in.']","The Judgement of Paris by Reubens,",B00LLPZORW,11.0
,,,[],,,,B00E3CE61K,
,,,[],,,,B00PMA9HH0,
Jacquelyn Sloane Siklos,"This is an image of the rooftops of Paris. The saturated colours and the tilt-shift effect add to the surreal feeling, creating a dream-like miniature. The image is professsionally printed on Kodak Paper and is a C-type photograph. This can be printed in additional sizes, and is a limited edition in each size.",8.0,"[u'http://ecx.images-amazon.com/images/I/51sjlzHA7LL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51sjlzHA7LL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51sjlzHA7LL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/615Wq8TX6aL._SL1000_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/615Wq8TX6aL._SY500_.jpg&quot;:[500,751],&quot;http://ecx.images-amazon.com/images/I/615Wq8TX6aL._SX500_.jpg&quot;:[333,500],&quot;http://ecx.images-amazon.com/images/I/615Wq8TX6aL._SX700_.jpg', u'http://ecx.images-amazon.com/images/I/51sjlzHA7LL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb1"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:1,&quot;index&quot;:1,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/51c9XlZShrL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/615Wq8TX6aL._SL1000_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51sjlzHA7LL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51sjlzHA7LL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/615Wq8TX6aL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/615Wq8TX6aL._SX700_.jpg"":[466,700],""http://ecx.images-amazon.com/images/I/615Wq8TX6aL._SY500_.jpg"":[500,751]},""variant"":""MAIN""},{""hiRes"":null,""thumb"":""http://ecx.images-amazon.com/images/I/51c9XlZShrL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51c9XlZShrL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51c9XlZShrL.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",97.0,"[u'8', u'12', u'0.1 in.']","Dreaming of Paris Rooftops, 1,",B00DPY24KW,12.0
