artist,description,height,image,price,size,title,url_id,width
Susan Copich,,,"[u'http://ecx.images-amazon.com/images/I/61iynVm3w0L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61iynVm3w0L._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/61iynVm3w0L._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81822l1j7ZL._SX500_.jpg&quot;:[333,500],&quot;http://ecx.images-amazon.com/images/I/81822l1j7ZL._SX700_.jpg&quot;:[467,700],&quot;http://ecx.images-amazon.com/images/I/81822l1j7ZL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/61iynVm3w0L._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81822l1j7ZL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61iynVm3w0L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/61iynVm3w0L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/41dEyUSeYcL.jpg', u'http://ecx.images-amazon.com/images/I/61iynVm3w0L.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61iynVm3w0L._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SY590_.jpg"":[""590"",""885""]}}],""Medium"":[{""large"":""http://ecx.images-amazon.com/images/I/61iynVm3w0L.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61iynVm3w0L._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SY590_.jpg"":[""590"",""885""]}}],""Large"":[{""large"":""http://ecx.images-amazon.com/images/I/61iynVm3w0L.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/61iynVm3w0L._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/81822l1j7ZL._SY590_.jpg']",3500.0,[u'Large'],"Mothers Day,",B00SVINN84,
Michael Verlangieri,"Old Surf Boards HUGE photographic art print by Michael Verlangieri. Limited to 25 prints, each print is hand signed and numbered. The image is printed ""Giclee"" on special imported photographic paper. The image size is 25.5x36 inches. The paper size is 28x38 inches. The image is printed using specially engineered ink technology for optimum image quality and over 100 years of lightfastness.",25.5,"[u'http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SX500_.jpg&quot;:[380,500],&quot;http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb1"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:1,&quot;index&quot;:1,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/41pcMDBoDnL._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb2"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:2,&quot;index&quot;:2,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/51c3Fp3NL9L._SS58_.jpg""></button></span></span></span></span></li><li id=""fine-art-thumb3"" class=""a-align-top item thumb""><span class=""a-list-item""><span class=""a-declarative"" data-action=""thumb-action"" data-thumb-action=""{&quot;thumbnailIndex&quot;:3,&quot;index&quot;:3,&quot;type&quot;:&quot;image&quot;}""><span class=""a-button a-button-thumbnail a-button-toggle""><span class=""a-button-inner""><button class=""a-button-text"" type=""button""><img alt="""" src=""http://ecx.images-amazon.com/images/I/5123SVFurCL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51%2B3CDCMvwL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SX500_.jpg"":[380,500],""http://ecx.images-amazon.com/images/I/81RyNpCU-SL._SY500_.jpg"":[500,658]},""variant"":""MAIN""},{""hiRes"":null,""thumb"":""http://ecx.images-amazon.com/images/I/41pcMDBoDnL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/41pcMDBoDnL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/41pcMDBoDnL.jpg"":[500,356]},""variant"":""PT01""},{""hiRes"":""http://ecx.images-amazon.com/images/I/811ZXnwjbsL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51c3Fp3NL9L._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51c3Fp3NL9L.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/811ZXnwjbsL._SY500_.jpg"":[500,475]},""variant"":""PT02""},{""hiRes"":""http://ecx.images-amazon.com/images/I/71HVKEL-unL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/5123SVFurCL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/5123SVFurCL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71HVKEL-unL._SX500_.jpg"":[487,500],""http://ecx.images-amazon.com/images/I/71HVKEL-unL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",211.0,"[u'25.5', u'36 in.']","Old Surf Boards Hand Numbered Edition,",B00GRJ26O6,36.0
ANSEL ADAMS,Titled together with studio stamp on mount verso. Notation &quot;not for sale&quot; verso. An exceptional long tonal scale print which retains delicate highlights and rich blacks. Gift of the artist to his friend Al Weber and inscribed &quot;for Al Weber&quot; recto.,15.25,"[u'http://ecx.images-amazon.com/images/I/51NruPx-1IL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51NruPx-1IL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51NruPx-1IL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/51NruPx-1IL.jpg', u'http://ecx.images-amazon.com/images/I/51NruPx-1IL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/51NruPx-1IL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51NruPx-1IL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51NruPx-1IL.jpg', u'http://ecx.images-amazon.com/images/I/31M9-ehNhHL.jpg']",35000.0,"[u'15.25', u'18.25 in.']","Mount Williamson from Manzanar, California,",B00QU6P32I,18.25
Arabella Studios,"The cure for the common poster. Our high quality open edition digital art prints (giclées) are redefining what was traditionally the poster market. Available in pre-set standard sizes on paper or canvas, our Budget Editions (BED) collection is aggressively priced to meet your budget needs and offers the fresh, sophisticated imagery that is distinctively Grand Image. Please note, all prints are on loose paper, unmounted, and have an additional 1 inch trim border.",20.0,"[u'http://ecx.images-amazon.com/images/I/51mUS80BRNL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51mUS80BRNL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51mUS80BRNL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/51mUS80BRNL.jpg', u'http://ecx.images-amazon.com/images/I/51mUS80BRNL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/51mUS80BRNL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51mUS80BRNL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51mUS80BRNL.jpg', u'http://ecx.images-amazon.com/images/I/117stFZA6dL.jpg', u'http://ecx.images-amazon.com/images/I/51mUS80BRNL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51mUS80BRNL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51mUS80BRNL.jpg"":[""500"",""455""]}}],""30x27in."":[{""large"":""http://ecx.images-amazon.com/images/I/51mUS80BRNL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51mUS80BRNL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51mUS80BRNL.jpg"":[""500"",""455""]}}],""24x22in."":[{""large"":""http://ecx.images-amazon.com/images/I/51mUS80BRNL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51mUS80BRNL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51mUS80BRNL.jpg"":[""500"",""455""]}}],""20x18in."":[{""large"":""http://ecx.images-amazon.com/images/I/51mUS80BRNL.jpg"",""variant"":""MAIN"",""thumb"":""http://ecx.images-amazon.com/images/I/51mUS80BRNL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51mUS80BRNL.jpg']",55.0,"[u'20', u'18in.']",Posted Beach 1 (paper),B0147NW2Q0,18.0
Shahrokh Hatami,Signed on recto.,13.0,"[u'http://ecx.images-amazon.com/images/I/51O%2BCKFQ-fL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51O%2BCKFQ-fL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51O%2BCKFQ-fL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/81Yjde7uElL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/81Yjde7uElL._SY500_.jpg&quot;:[500,615],&quot;http://ecx.images-amazon.com/images/I/81Yjde7uElL._SX500_.jpg', u'http://ecx.images-amazon.com/images/I/51O%2BCKFQ-fL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/81Yjde7uElL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51O%2BCKFQ-fL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51O%2BCKFQ-fL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/81Yjde7uElL._SX500_.jpg"":[406,500],""http://ecx.images-amazon.com/images/I/81Yjde7uElL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/21ZtcXdozEL.jpg']",4500.0,"[u'13', u'16 in.']","Coco Chanel,",B00E3IEQ50,16.0
,,,[],,,,B00DWKQ0GI,
Lorenzo Laiken,"Stand and deliver. Specs: CAPTION IS PART OF PRINTED PIECE Signed and Numbered. Edition limited to 100. Printed on acid-free archival paper. Ship all pieces rolled in heavy-duty shipping tube, insured.",11.0,"[u'http://ecx.images-amazon.com/images/I/51sP%2BtcingL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51sP%2BtcingL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51sP%2BtcingL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/714SwgSwknL._SL1008_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/714SwgSwknL._SX500_.jpg&quot;:[393,500],&quot;http://ecx.images-amazon.com/images/I/714SwgSwknL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51sP%2BtcingL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/714SwgSwknL._SL1008_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51sP%2BtcingL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51sP%2BtcingL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/714SwgSwknL._SX500_.jpg"":[393,500],""http://ecx.images-amazon.com/images/I/714SwgSwknL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/11YHSx0TXuL.jpg']",140.0,"[u'11', u'14', u'0.1 in.']","Porcelain Service for Ten,",B00DPY1ZG6,14.0
,,,[],,,,B00PCPESP6,
Alain Rivière-Lecoeur,"Part of Alain Rivière-Lecoeur's Flesh of the Earth (Chairs de Terre) body of work. Interlaced, naked, arising out of a primal glaze, they seem to have been captured at the moment where their Creator, according to Genesis, decides to breathe life into them. Their eyelids are still shut, their poses unstudied. A moment suspended in time when these beings emerge from their primeval matter, before separation when their destinies overtake them with a promise of beauty and eternity arising from this original impulse. Interacting in a remarkable choreography with the romantic grace of a Gericault mixed with a powerful lyricism, they remind us of Rodin. The photographs are printed on high quality Hahnemühle Photo Rag Ultra Smooth 305g and mounted on Dibond (aluminum composite), which is a good alternative to aluminum. Weighing less than half that of aluminum this material is composed of a dark plastic core with a thin layer of aluminum coated on each side. This archival mounting solution is perfect for large pieces and a perfect alternative for archival framing and large print mounting. They are framed with a dark brown wood Float frame without glass (called ""Caisse Americaine"" or ""American Casing"").",25.5,"[u'http://ecx.images-amazon.com/images/I/51GzWZkyTSL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51GzWZkyTSL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51GzWZkyTSL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/51GzWZkyTSL.jpg', u'http://ecx.images-amazon.com/images/I/51GzWZkyTSL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/51GzWZkyTSL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51GzWZkyTSL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/51GzWZkyTSL.jpg', u'http://ecx.images-amazon.com/images/I/11Dc34qpVdL.jpg']",4300.0,"[u'25.5', u'1.5', u'25.5 in.']","Botero,",B015HRBLYO,1.5
,,,[],,,,B018DTNKI8,
Clyde Butcher,"moonrise, clouds, forest, landscape, black and white photography, classic, night",37.0,"[u'http://ecx.images-amazon.com/images/I/5191m4PEzcL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/5191m4PEzcL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/5191m4PEzcL._QL70_.jpg"" data-old-hires="""" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/5191m4PEzcL.jpg', u'http://ecx.images-amazon.com/images/I/5191m4PEzcL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/5191m4PEzcL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/5191m4PEzcL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/5191m4PEzcL.jpg', u'http://ecx.images-amazon.com/images/I/31FaYP4DyIL.jpg']",15995.0,"[u'37', u'26 in.']",Moonrise,B00H275CPW,26.0
Will McBride,"Signed, titled and dated on verso.",20.0,"[u'http://ecx.images-amazon.com/images/I/51RE9TEG-ZL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51RE9TEG-ZL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51RE9TEG-ZL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/71vLyIqLUpL._SL1129_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/71vLyIqLUpL._SX500_.jpg&quot;:[425,500],&quot;http://ecx.images-amazon.com/images/I/71vLyIqLUpL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51RE9TEG-ZL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/71vLyIqLUpL._SL1129_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51RE9TEG-ZL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51RE9TEG-ZL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/71vLyIqLUpL._SX500_.jpg"":[425,500],""http://ecx.images-amazon.com/images/I/71vLyIqLUpL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/21ZtcXdozEL.jpg']",4500.0,"[u'20', u'24 in.']","Boys Wrestling at Jane's Place, Berlin,",B00E3HYDD6,24.0
,,,[],,,,B00E3I0SQQ,
Katherine Gendreau,"I captured this shot of driftwood on the beach at sunset. Taken at Sakonnet Point, Little Compton, Rhode Island.",16.0,"[u'http://ecx.images-amazon.com/images/I/51rJcasgXrL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51rJcasgXrL._QL70_.jpg', u'http://ecx.images-amazon.com/images/I/51rJcasgXrL._QL70_.jpg"" data-old-hires=""http://ecx.images-amazon.com/images/I/A1igpvTaWLL._SL1500_.jpg"" onload=""this.onload=\'\';setCSMReq(\'af\');setCSMReq(\'cf\');"" class=""a-dynamic-image a-stretch-horizontal"" id=""fine-art-landingImage"" data-a-dynamic-image=""{&quot;http://ecx.images-amazon.com/images/I/A1igpvTaWLL._SY500_.jpg&quot;:[500,750],&quot;http://ecx.images-amazon.com/images/I/A1igpvTaWLL._SX500_.jpg&quot;:[333,500],&quot;http://ecx.images-amazon.com/images/I/A1igpvTaWLL._SX700_.jpg', u'http://ecx.images-amazon.com/images/I/51rJcasgXrL._SS58_.jpg', u'http://ecx.images-amazon.com/images/I/A1igpvTaWLL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51rJcasgXrL._SS58_.jpg"",""large"":""http://ecx.images-amazon.com/images/I/51rJcasgXrL.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/A1igpvTaWLL._SX500_.jpg"":[333,500],""http://ecx.images-amazon.com/images/I/A1igpvTaWLL._SX700_.jpg"":[467,700],""http://ecx.images-amazon.com/images/I/A1igpvTaWLL._SY500_.jpg', u'http://ecx.images-amazon.com/images/I/51rJcasgXrL.jpg"",""variant"":""MAIN"",""hiRes"":""http://ecx.images-amazon.com/images/I/A1igpvTaWLL._SL1500_.jpg"",""thumb"":""http://ecx.images-amazon.com/images/I/51rJcasgXrL._SS58_.jpg"",""main"":{""http://ecx.images-amazon.com/images/I/A1igpvTaWLL._SX500_.jpg"":[""333"",""500""],""http://ecx.images-amazon.com/images/I/A1igpvTaWLL._SY500_.jpg"":[""500"",""750""],""http://ecx.images-amazon.com/images/I/A1igpvTaWLL._SX700_.jpg"":[""467"",""700""],""http://ecx.images-amazon.com/images/I/A1igpvTaWLL._SY590_.jpg']",225.0,"[u'16', u'24 in.']","Sakonnet Driftwood,",B00TUCCREG,24.0
